6|97|-1,2|12:-5,-1,-5,-5,-2,-1,-4,-5,1,-3,0,-4/12:5,2,0,-3,-2,-5,3,1,-5,-1,-5,1/12:0,0,0,0,0,0,0,0,-3,-1,3,1/12:0,5,-5,-5,2,-3,0,2,4,2,-4,-1/12:0,0,-1,-3,1,3,0,0,0,0,0,0/12:1,5,2,4,0,-5,0,0,-2,3,4,2/12:-3,2,2,-3,0,-3,4,4,4,-3,5,4/12:-3,-2,2,3,2,2,1,3,3,0,5,-5/12:-2,-5,1,2,2,-3,5,2,-2,3,5,5|F:-1,2
4|7||8:0,0,0,0,0,0,0,0/8:1,0,1073741823,90,0,0,91,98/8:-4,0,-4,-1,98,96,-2147483648,1073741823/8:91,0,0,2147483645,98,-2147483646,-1,-2/8:2147483649,0,0,7,0,6,97,0/8:2147483648,0,2,97,4,0,2147483649,0/8:0,4294967295,0,4294967294,0,0,0,0/8:-1,-3,1,3,0,0,0,0/8:1,1,0,0,0,0,-1,-1/8:0,4294967295,96,0,0,-3,92,-4|T:0,1,2,3
5|91|||F:
8|97|2,2,5|16:0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0/16:3,1,1,5,-5,-3,2,-5,5,5,4,-1,4,2,-3,-3/16:2,-5,0,3,-1,-2,-1,-5,-4,5,-4,3,-3,-2,-4,0/16:-3,-2,5,3,-1,-1,-1,-4,-1,1,-2,-2,5,-5,-3,-4/16:5,1,5,3,5,0,4,-4,1,-3,4,5,-4,-5,5,3/16:0,0,0,0,0,0,1,-2,0,0,0,0,0,0,-1,2/16:-5,2,-3,3,-1,-4,3,1,4,-5,1,-4,5,-3,0,-4/16:0,0,0,0,0,0,-3,-1,0,0,3,1,0,0,0,0/16:4,1,-1,5,-3,5,1,4,5,-2,1,4,0,3,-3,-1/16:0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-1,2/16:0,-2,3,-4,-3,-3,4,1,-1,-5,-5,-3,-2,4,1,5/16:0,0,0,0,0,0,1,3,0,0,0,0,-1,-3,0,0/16:2,-3,1,1,-2,2,-5,-2,4,-1,-1,-2,4,-1,-3,3/16:-5,5,-2,5,2,3,2,3,4,0,1,-5,-4,0,0,-5/16:-1,-2,5,2,4,0,4,-1,-1,5,-2,-4,-1,5,-2,-3/16:0,0,0,0,1,2,-1,-2,0,0,0,0,0,0,0,0/16:-5,-3,0,-4,5,4,1,3,-5,-5,-5,1,-5,-4,1,-3/16:-2,5,3,2,-5,3,4,-5,-1,-5,3,3,2,-4,0,3/16:-3,0,-1,-2,0,0,2,3,3,-2,-5,5,5,-5,0,-5|T:0,1,2,3,4,5,6,7
5|1000000007||10:0,0,0,0,0,0,0,0,0,0/10:0,0,0,-2,-8589934599,3,0,0,4,0|F:
3|97||6:91,0,0,92,0,0|F:
3|97||6:91,0,0,92,0,0/6:0,0,0,0,1,2|F:
2|97||4:0,0,0,0|F:
5|2147483647|2,3,4|10:0,0,0,2,0,0,0,0,-3,2/10:0,0,0,-5,0,0,0,0,0,-4/10:0,-5,0,1,3,0,0,0,0,-3/10:0,0,0,-2,4,-1,2,0,0,0/10:0,0,-1,2,1,-2,0,0,0,0/10:0,0,-2,0,-1,0,0,5,0,0/10:0,0,0,0,0,0,0,0,0,0/10:0,0,0,0,-1,0,0,0,1,0/10:-1,-5,0,0,0,-1,0,0,0,3/10:0,0,0,0,2,-1,0,0,-2,0/10:0,0,0,0,0,0,0,0,0,0/10:-5,0,0,0,-2,0,0,0,0,0/10:-3,0,0,-5,3,1,0,-1,3,1|T:0,1,2,3,4
3|2147483647||6:0,0,0,0,0,0/6:-1099511627777,0,-3,2,8589934589,5/6:0,0,0,0,0,0/6:-1099511627777,-1,-1099511627777,-1,4,0/6:0,-1099511627777,8589934593,5,-1099511627777,-5/6:4,-3,-4,-4,3,-2/6:-8589934599,0,4,-8589934599,-2,8589934589/6:8589934592,5,1,8589934589,-3,0/6:0,0,1,-2,-1,2|T:0,1,2
12|7|2|24:2147483649,2147483645,4294967294,97,-3,-1,2147483645,91,1073741823,90,4,4294967295,96,91,97,1073741823,-5,7,91,96,-3,-4,0,3/24:1,4294967295,4294967294,2147483647,-2,5,96,2147483649,-2147483648,-2147483648,92,1,-1,91,97,98,97,92,2147483645,2147483648,7,-4,-2147483648,-2147483648/24:0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:3,-5,4294967295,92,-2147483646,2147483648,2147483647,97,2147483645,-5,2147483645,2147483647,-2147483646,2,6,96,96,-2147483648,6,4,-2,-2147483648,2147483646,6/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,2,1/24:0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0/24:5,92,92,-1,-5,-4,8,3,2,-4,-1,98,2147483647,92,91,-2147483648,2,6,4294967295,98,-2147483646,-3,-2147483648,98/24:0,97,2147483649,2147483649,3,-4,1,4,-2,5,91,-2147483648,4294967294,4,3,4294967294,96,-2147483647,2147483646,96,-2,1073741823,0,3/24:1,91,-1,7,-3,3,6,3,6,2147483648,1,-2147483647,-2147483646,-4,-1,96,1073741823,-3,2147483645,-3,97,-2,4294967295,4294967295/24:2,1,0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:98,97,8,-1,4,8,2147483645,2147483647,7,91,-1,1073741823,90,8,0,-2147483647,97,4294967295,2147483648,7,1,4,96,4294967295/24:-5,90,-2,0,2147483648,-3,-4,91,-2,-3,-3,91,4,92,-2,1073741823,3,91,-4,-2,97,2,-5,-2147483648/24:3,-5,2147483645,90,90,-1,97,-3,8,0,2147483646,2147483645,2,96,2147483648,7,3,96,4294967295,-3,96,-5,-2147483648,2147483646/24:0,0,0,0,-1,-2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0/24:2147483649,4294967295,96,-2147483647,3,4,1073741823,8,2147483645,-4,3,90,4294967294,-2147483646,4294967294,1073741823,5,1073741823,91,-3,4294967294,1073741823,2147483645,2147483645/24:0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0/24:-2,4294967294,-3,1,1073741823,-3,2147483645,92,-4,0,2147483645,2,-2147483647,-2,-3,2147483645,4294967295,2147483645,1,97,1,4294967295,2147483645,90/24:2147483646,-2147483647,91,2,92,4,-5,3,92,-2147483648,91,7,97,1,2147483646,2147483646,92,6,96,2147483648,2,7,-1,-3/24:4294967295,6,1,98,4,-5,-2147483648,4,2147483647,4294967295,92,2147483646,4294967294,5,3,4,90,6,-4,5,2147483646,-2147483648,7,-5/24:0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0/24:8,1,8,90,4,-3,4294967295,-2,90,-4,92,2147483646,96,2147483647,96,1,2147483647,-3,8,4294967294,7,2147483649,91,1073741823/24:2147483648,-2147483646,91,97,92,2147483648,6,3,2147483645,-2,2147483647,3,-2,4,5,5,-2,5,3,0,92,-3,5,2147483645|T:0,1,2,3,4,5,6,7,8,9,10,11
1|7|||F:
1|7||2:1,0|F:
11|7|0,1,2,3,4,5,6,7,8,9,10|22:2,-5,3,2,2,-1,-3,0,-4,-5,0,-5,3,0,-3,-5,2,5,5,2,-2,-2/22:1,-4,-5,-2,4,4,-1,-2,-4,-5,-1,2,-5,3,4,4,-2,-3,2,-5,-5,-5|T:0,1,2,3,4,5,6,7,8,9,10
11|91|2,5,6,11|22:0,0,0,0,0,-8589934592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,0/22:0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8589934593,0,0,0,0,0/22:0,8589934589,1,0,0,0,0,0,0,0,3,0,1099511627776,0,0,0,0,0,0,0,0,0/22:0,0,0,4,0,0,0,8589934592,-1099511627777,0,0,0,0,0,0,0,8589934593,0,8589934589,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0/22:3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1/22:0,8589934593,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-4,0,0,0,-5/22:0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-8589934591,0,0,0,0|F:2,5,6,11
11|91|2,5,6,11|22:0,0,0,0,0,-8589934592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,0/22:0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8589934593,0,0,0,0,0/22:0,8589934589,1,0,0,0,0,0,0,0,3,0,1099511627776,0,0,0,0,0,0,0,0,0/22:0,0,0,4,0,0,0,8589934592,-1099511627777,0,0,0,0,0,0,0,8589934593,0,8589934589,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0/22:3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1/22:0,8589934593,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-4,0,0,0,-5/22:0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-8589934591,0,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1|F:2,5,6,11
5|2147483647||10:0,0,-1,2,0,0,0,0,1,-2/10:0,0,1,-2,0,0,0,0,-1,2/10:0,0,3,-2147483647,90,0,0,0,0,-2147483646/10:91,0,0,96,0,91,8,1,0,0/10:-2147483648,8,8,0,-3,96,0,0,91,0/10:0,0,4,2147483649,0,0,0,2147483649,-2147483646,0/10:1,0,0,0,0,0,-1,0,0,0/10:0,0,0,0,0,0,0,0,0,0|F:
5|2147483647||10:0,0,-1,2,0,0,0,0,1,-2/10:0,0,1,-2,0,0,0,0,-1,2/10:0,0,3,-2147483647,90,0,0,0,0,-2147483646/10:91,0,0,96,0,91,8,1,0,0/10:-2147483648,8,8,0,-3,96,0,0,91,0/10:0,0,4,2147483649,0,0,0,2147483649,-2147483646,0/10:1,0,0,0,0,0,-1,0,0,0/10:0,0,0,0,0,0,0,0,0,0/10:1,0,0,0,0,0,0,0,0,0|F:
12|1000000007||24:0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0/24:0,0,-2,-1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0/24:0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3/24:0,0,0,-2147483648,0,0,0,0,0,-8589934591,0,0,5,0,0,0,0,0,0,8,0,0,0,0/24:-1,2,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:-8589934591,0,0,0,0,0,6,0,0,0,0,0,0,2147483649,0,0,-2,0,0,0,0,0,1073741823,0/24:0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,8589934593,0,0/24:0,0,0,0,0,0,0,0,0,0,-4,0,0,0,2147483647,0,0,0,0,0,1,0,0,0/24:0,0,-2,-1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0/24:0,0,96,0,0,0,0,0,0,0,1099511627776,0,0,0,0,0,0,0,0,1,0,0,0,0/24:0,0,0,0,0,96,91,-2147483648,0,0,0,0,0,0,2147483646,0,0,0,0,1,0,0,1099511627776,0/24:0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,-3,1099511627776,0,0,-8589934599,0/24:0,0,0,0,0,0,0,0,8589934593,0,0,0,0,0,0,0,0,0,0,-2147483646,0,0,0,0/24:8589934593,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:91,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,-8589934599,0,0,0,0,0,0,0/24:0,0,0,0,0,0,0,0,8589934592,0,0,92,8589934589,0,0,96,0,0,0,0,0,-2147483646,0,5/24:0,0,0,0,0,0,0,0,0,-4,0,0,2147483648,0,0,0,0,0,0,0,0,0,0,0/24:0,0,0,-2147483646,2147483649,0,7,0,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,-1,2/24:0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0/24:0,0,0,0,0,8589934592,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0/24:0,0,-8589934599,-2147483648,0,0,0,0,0,0,4,0,0,0,0,0,1099511627776,0,0,-1099511627777,0,0,0,0/24:0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,-3,-1,0,0,0,0,0,0,0,0,0,0,3,1|T:0,1,2,3,4,5,6,7,8,9,10,11
8|97|1,2,3,4,6,7|16:3,0,-4,2,0,0,0,0,0,0,0,0,5,5,0,1/16:0,0,0,5,0,0,-3,3,0,0,2,-1,0,0,0,0/16:0,0,0,-2,0,-2,0,0,0,-5,1,5,0,-1,0,0/16:0,0,0,0,3,2,0,0,0,-4,0,-2,3,0,0,5/16:0,0,0,-2,0,0,0,2,0,0,0,-5,0,0,1,0/16:0,0,1,3,-1,-3,0,0,0,0,0,0,0,0,0,0/16:0,4,-3,0,0,0,1,0,0,1,0,0,0,0,0,5/16:-4,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0/16:0,0,-5,0,4,0,-4,0,0,0,0,0,-2,0,0,0/16:-3,-5,0,1,3,0,0,0,0,1,0,-4,4,0,0,0/16:0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0/16:-5,0,0,0,0,-3,3,4,0,0,0,0,0,0,1,2/16:-4,0,-3,0,0,3,0,3,0,2,0,0,3,0,0,0/16:0,0,0,0,0,0,0,0,0,-3,0,0,1,0,-4,0/16:-5,0,0,2,0,0,0,0,0,0,0,0,0,-1,-4,0/16:0,4,0,0,0,1,0,0,0,0,0,0,0,-4,0,0/16:-3,0,0,0,0,5,0,5,0,0,0,0,4,0,0,0/16:0,0,-1,-2,1,2,0,0,0,0,0,0,0,0,0,0/16:0,1,0,0,-3,0,0,0,0,0,-2,0,0,0,0,0|T:0,1,2,3,4,5,6,7
3|1000000007||6:1,-8589934599,8589934592,-8589934591,8589934592,-1099511627777/6:0,0,0,0,0,0/6:-4,-1,-4,1,1,1/6:2,1,0,0,-2,-1/6:-4,8589934593,8589934592,-1,-1099511627777,1099511627776/6:0,0,0,0,0,0/6:-1,2,1,-2,0,0/6:0,8589934593,-2,-8589934592,-3,-1099511627777|T:0,1,2
1|97|||F:
1|97||2:1,1|F:
7|1000000007||14:0,0,0,0,0,0,0,0,0,0,0,0,0,0/14:0,0,0,4,0,0,0,0,0,0,0,0,0,0/14:0,0,0,0,0,0,0,0,0,0,0,0,0,0/14:0,0,0,90,0,0,0,0,0,0,0,92,0,-3|F:
3|91||6:0,0,0,0,0,0/6:-2,0,0,-5,4,0/6:0,0,0,0,0,0/6:1,0,1,0,0,-2/6:1,0,0,0,0,0/6:0,0,0,0,0,0|F:
11|91|0,2,3,4,5,6,7,8,9,10|22:2,-5,0,0,-1,8589934589,-1,2,-3,3,-8589934599,0,-1,0,1099511627776,4,0,0,0,0,3,-3/22:0,-5,0,8589934593,-1,8589934589,0,8589934592,3,5,0,-2,1,0,4,1,4,8589934589,1099511627776,0,0,-8589934592/22:8589934589,0,5,0,3,0,0,0,0,0,0,0,0,8589934592,5,0,0,2,1099511627776,2,1099511627776,0/22:-8589934591,-1,4,1,0,0,-3,0,0,1,0,0,5,0,8589934593,3,0,-1,0,0,-8589934599,-1099511627777/22:0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0/22:0,0,0,0,3,1,0,0,0,0,0,0,-3,-1,0,0,0,0,0,0,0,0/22:0,0,0,3,-8589934591,8589934593,1,-4,-4,0,-3,0,0,0,-5,0,8589934592,-3,0,-8589934592,5,-8589934599/22:0,0,-4,0,8589934592,1,2,2,8589934593,-8589934599,0,0,0,2,-1099511627777,8589934589,-8589934591,0,-8589934591,-5,0,-8589934599/22:0,-5,1,8589934589,0,8589934589,-3,-8589934592,-2,2,0,0,0,-8589934599,8589934592,-5,3,-4,0,8589934589,-8589934599,1099511627776/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,8589934589,0,0,0,8589934593,0,0,8589934592,0,-2,-5,-1099511627777,-1,0,-8589934599,0,-4,5,8589934589,-8589934599,0/22:0,0,-8589934592,-8589934599,-8589934591,5,8589934592,-5,0,0,1099511627776,0,5,0,5,8589934593,-8589934599,0,1099511627776,0,0,-2/22:0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,0,0,0,0,0,0/22:1099511627776,0,0,-1099511627777,2,0,8589934592,-8589934592,-8589934592,0,-8589934592,1,-1099511627777,0,0,0,4,0,5,0,-8589934599,0/22:-8589934599,-3,-2,0,0,-8589934592,0,0,-8589934591,0,8589934593,-8589934599,8589934592,2,-5,-1099511627777,0,-3,-8589934592,0,0,-1099511627777/22:1,-2,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0|F:0,2,3,4,5,6,7,8,9,10
11|91|0,2,3,4,5,6,7,8,9,10|22:2,-5,0,0,-1,8589934589,-1,2,-3,3,-8589934599,0,-1,0,1099511627776,4,0,0,0,0,3,-3/22:0,-5,0,8589934593,-1,8589934589,0,8589934592,3,5,0,-2,1,0,4,1,4,8589934589,1099511627776,0,0,-8589934592/22:8589934589,0,5,0,3,0,0,0,0,0,0,0,0,8589934592,5,0,0,2,1099511627776,2,1099511627776,0/22:-8589934591,-1,4,1,0,0,-3,0,0,1,0,0,5,0,8589934593,3,0,-1,0,0,-8589934599,-1099511627777/22:0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0/22:0,0,0,0,3,1,0,0,0,0,0,0,-3,-1,0,0,0,0,0,0,0,0/22:0,0,0,3,-8589934591,8589934593,1,-4,-4,0,-3,0,0,0,-5,0,8589934592,-3,0,-8589934592,5,-8589934599/22:0,0,-4,0,8589934592,1,2,2,8589934593,-8589934599,0,0,0,2,-1099511627777,8589934589,-8589934591,0,-8589934591,-5,0,-8589934599/22:0,-5,1,8589934589,0,8589934589,-3,-8589934592,-2,2,0,0,0,-8589934599,8589934592,-5,3,-4,0,8589934589,-8589934599,1099511627776/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,8589934589,0,0,0,8589934593,0,0,8589934592,0,-2,-5,-1099511627777,-1,0,-8589934599,0,-4,5,8589934589,-8589934599,0/22:0,0,-8589934592,-8589934599,-8589934591,5,8589934592,-5,0,0,1099511627776,0,5,0,5,8589934593,-8589934599,0,1099511627776,0,0,-2/22:0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,0,0,0,0,0,0/22:1099511627776,0,0,-1099511627777,2,0,8589934592,-8589934592,-8589934592,0,-8589934592,1,-1099511627777,0,0,0,4,0,5,0,-8589934599,0/22:-8589934599,-3,-2,0,0,-8589934592,0,0,-8589934591,0,8589934593,-8589934599,8589934592,2,-5,-1099511627777,0,-3,-8589934592,0,0,-1099511627777/22:1,-2,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|F:0,2,3,4,5,6,7,8,9,10
2|97|1|4:4,91,0,4/4:0,-2147483648,5,-2147483646/4:1073741823,0,-4,0/4:1073741823,-2147483648,0,-3/4:0,0,0,0/4:-1,-3,1,3|T:0,1
6|1000000007|-2,2,3,5|12:0,0,0,0,0,-1,0,0,0,0,0,1/12:0,0,0,0,0,0,0,0,0,2147483648,0,0/12:0,0,0,0,-2,-1,0,0,2,1,0,0/12:0,0,0,8589934589,0,0,2147483649,-2147483647,0,0,8589934593,91/12:0,0,0,0,2,0,0,0,0,0,8,2147483646/12:0,0,0,0,0,0,2147483648,0,0,0,0,90/12:0,0,0,0,0,3,0,97,0,0,0,8589934593/12:0,1073741823,0,0,0,0,0,0,0,0,0,0|F:-2,2,3,4,5
6|1000000007|-2,2,3,4,5|12:0,0,0,0,0,-1,0,0,0,0,0,1/12:0,0,0,0,0,0,0,0,0,2147483648,0,0/12:0,0,0,0,-2,-1,0,0,2,1,0,0/12:0,0,0,8589934589,0,0,2147483649,-2147483647,0,0,8589934593,91/12:0,0,0,0,2,0,0,0,0,0,8,2147483646/12:0,0,0,0,0,0,2147483648,0,0,0,0,90/12:0,0,0,0,0,3,0,97,0,0,0,8589934593/12:0,1073741823,0,0,0,0,0,0,0,0,0,0/12:0,0,0,0,0,0,1,1,0,0,0,0|F:-2,2,3,4,5
12|91|0,1,2,3,4,5,6,7,8,9,10,11|24:1,0,0,0,0,5,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-4,0,0,2/24:2,1,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:0,0,0,0,5,-1,0,0,-1,0,-2,-4,-2,-3,0,4,0,0,0,-3,-5,2,0,2/24:-3,0,4,-2,0,-5,2,0,4,0,0,0,4,0,0,0,0,0,0,3,2,4,0,0|T:0,1,2,3,4,5,6,7,8,9,10,11
7|91|0,1,3,4,6|14:0,0,0,0,0,0,0,0,0,0,0,0,0,0/14:-2,1099511627776,1,8589934593,-5,4,-4,5,8589934589,4,-2,-2,8589934592,-3/14:1099511627776,5,-8589934592,8589934589,-8589934599,-2,-8589934599,8589934589,-8589934591,3,2,8589934592,-1099511627777,-3|F:0,1,3,4,6
7|91|0,1,3,4,6|14:0,0,0,0,0,0,0,0,0,0,0,0,0,0/14:-2,1099511627776,1,8589934593,-5,4,-4,5,8589934589,4,-2,-2,8589934592,-3/14:1099511627776,5,-8589934592,8589934589,-8589934599,-2,-8589934599,8589934589,-8589934591,3,2,8589934592,-1099511627777,-3/14:0,0,0,0,0,0,0,0,0,0,0,0,1,2|F:0,1,3,4,6
12|2147483647|1,4,7,10|24:-2147483646,4294967294,2147483648,3,2147483647,-2,2,4294967295,2147483649,4294967295,-4,98,5,90,2147483647,98,1,4,6,0,7,8,4,0/24:0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/24:1,-2147483648,-2,5,6,-3,-5,-2147483648,8,2,4294967294,91,4294967294,4294967294,7,7,2147483648,-2147483646,96,-3,8,0,6,-2147483646/24:0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,-1,2,0,0,0,0/24:0,2147483648,2,4294967295,4294967294,-2147483647,96,6,8,-3,-2147483647,0,2147483648,96,91,-2,-2,2147483647,5,8,2147483648,96,-1,7/24:6,2147483646,96,2147483645,2147483648,-1,4294967294,3,2147483647,4294967294,98,92,6,4,0,2147483648,2147483648,98,4,6,98,2,91,2147483647/24:-2147483646,97,-5,-4,1,92,1073741823,6,2147483649,97,-2147483648,92,-3,-1,-1,-3,-2147483647,96,2,2147483645,-2,2,8,3/24:2147483648,-2147483646,98,-2147483648,-4,7,-5,2147483648,98,98,4294967294,7,91,2,8,1073741823,2147483646,7,2147483647,8,98,91,4294967295,4/24:4294967295,98,2147483645,92,5,8,7,-1,91,-4,98,0,-2147483646,4294967294,-2147483646,1,8,-2147483648,90,7,2147483647,2147483648,2,2/24:5,0,5,2147483649,1,2147483648,2147483645,-3,4294967294,2147483648,2147483648,98,0,4294967294,91,2147483649,2147483647,2147483649,92,90,98,2147483647,2147483646,-2/24:1,92,4294967294,90,2147483646,2147483645,-2,2,91,-4,4294967295,91,5,-2147483646,-3,2147483646,2147483649,-2147483648,8,4294967294,-2147483646,-2147483648,90,1|F:1,4,7,10
3|97|0|6:-8589934592,0,0,0,-8589934591,0/6:0,0,0,0,0,2/6:2147483645,0,96,-8589934599,0,0/6:0,0,0,1,0,0/6:0,0,0,0,2147483648,7/6:-1,-3,0,0,1,3/6:1073741823,0,8589934592,0,-2147483647,97/6:0,0,92,8589934593,0,-2147483647|T:0,1,2
10|91||20:3,0,-5,0,0,0,0,0,4,-1,-1,2,0,0,0,0,0,-5,0,3/20:0,0,0,5,0,0,0,0,-3,4,1,3,-3,0,0,0,0,0,0,0/20:0,0,5,0,0,0,-1,0,0,-1,0,1,0,0,0,0,1,0,-3,1/20:0,0,-4,0,0,-5,0,5,0,0,0,0,0,0,0,0,0,0,0,0/20:0,0,0,0,0,0,1,0,4,0,-2,0,0,0,1,4,0,0,0,-3/20:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/20:0,0,-5,5,0,-1,0,0,0,0,0,-5,0,-5,0,0,0,-3,0,-1/20:0,0,1,0,0,1,0,0,0,0,0,-3,1,0,0,2,1,-5,0,0/20:4,0,0,0,3,5,0,0,0,3,0,0,2,0,0,1,0,-2,0,0/20:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0/20:0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0/20:1,2,0,0,0,0,0,0,5,-1,-3,1,0,2,0,0,-5,4,0,4/20:1,0,0,3,0,-1,0,0,1,0,0,0,-2,0,0,4,-4,0,0,0|F:
2|97|0||F:0
3|7|1,2|6:-2147483648,2,2147483646,5,-2147483647,-2147483648/6:8,-2147483648,1,97,96,90|T:0,1,2
8|1000000007|1,2,3,5,7|16:0,0,1,-2,-1,2,0,0,0,0,0,0,0,0,0,0/16:0,7,0,0,0,0,0,0,2147483647,0,0,0,97,0,0,5/16:1099511627776,0,0,0,92,0,0,0,8,2147483649,0,0,0,0,0,8589934592/16:0,0,8589934593,0,8589934592,0,5,0,0,0,8589934589,91,-8589934591,0,0,0/16:8589934593,0,0,0,0,0,0,0,-2,0,0,4294967295,90,3,92,0/16:-3,0,0,2147483647,0,-3,-8589934592,0,0,0,0,-1,0,0,97,-2147483647/16:0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0/16:0,0,0,0,0,0,-2147483647,0,0,0,2147483646,3,3,0,97,0/16:0,-8589934592,0,-3,0,0,-2147483647,-1099511627777,0,0,0,0,0,1,0,0/16:0,0,0,5,0,3,0,0,0,92,0,0,0,0,0,0/16:0,0,0,0,0,0,0,0,-2,-1,2,1,0,0,0,0/16:0,4,0,0,-1,0,8589934589,0,0,0,0,0,0,97,0,0/16:1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0|T:0,1,2,3,4,5,6,7
2|97|0,1|4:-3,0,4,0/4:0,0,0,0/4:0,0,0,-1/4:-1,0,1,0/4:-2,-1,2,1/4:0,0,-5,-4|T:0,1
3|7|2|6:0,0,0,0,0,0/6:-2,0,0,0,0,3/6:0,0,0,0,0,0|F:2
